x,y
-0.2218572497367859,1.155189503226005
0.16612143628299236,2.905616381294216
-0.8106686226092279,0.5802534366743012
0.7052624602802098,3.5723632005937485
0.5734935160726309,2.388125777306582
-0.7613154794089496,0.39453857868011927
0.21289398986846209,0.8298997797615897
-0.8380861859768629,0.4141533069347124
-0.2184551665559411,0.7246118241037174
0.23894478427246213,2.9005004210166443
-0.42862235149368644,0.9308326899308561
0.10224548075348139,1.1470803410802195
-0.9397088307887316,0.4617612131449839
0.9750402430072427,2.7157523364089573
-0.7947700200602412,0.582863810441815
0.5744258835911751,6.273609230818245
-0.6668306142091751,0.8147023579213866
0.6425118939951062,2.6336055090884014
-0.7377161090262234,0.659387407834808
-0.8600310981273651,0.6597757236217177
0.8149825949221849,1.842040570385313
0.2676020306535065,1.809307289109744
0.10657954402267933,1.4280529779562217
-0.3158272407017648,0.9932101430040536
0.6521405973471701,3.520970147916406
0.6390281463973224,2.183425337968566
0.13698548963293433,1.4126600326621688
0.23921364080160856,1.9193502171353987
0.6617609453387558,4.447745193006653
-0.08233287138864398,0.7337737938525694
-0.8270185817964375,0.5858137140872899
-0.5490447492338717,0.5735411297920696
0.0544811449944973,1.6089224831003022
0.1677816342562437,2.6213610768728204
0.08017776813358068,1.4162794097085447
0.7380297989584506,2.879274031341827
0.6325949551537633,3.589229529069569
0.5531827635131776,1.6307946547655396
-0.961953844409436,0.5845001907726994
-0.12920668628066778,1.7006392586863632
-0.7807644223794341,0.4086998151940526
0.6102329157292843,1.091909317455758
0.47980465833097696,2.201093218134441
-0.054634551983326674,0.8362462125706318
-0.2809755518101156,0.8864973661394822
-0.4267293866723776,0.5329940002506983
0.23126928508281708,2.147449754519369
-0.5082553396932781,0.5893574718966605
-0.7395247132517397,0.4402444525530739
-0.8894097618758678,0.7076597122517011
0.4792992784641683,1.4053781908723522
0.3028305689804256,2.599517320266097
-0.7315925983712077,0.5557390032274363
0.7442406695336103,6.542821443107235
-0.6237572748214006,0.6685939154314909
0.19354362739250064,2.8387363410759394
-0.879838275257498,0.5768275784928425
0.5121043077670038,3.1493693252290305
-0.1008055224083364,1.4760137727633351
0.668010039255023,4.8087891987067515
0.9828121275641024,5.473453708214533
0.5563249201513827,2.6289913319529266
0.45234389463439584,3.188805014115626
0.8854539566673338,3.3940846106282527
0.14234596164897084,1.422785762633484
-0.009712934494018555,1.8841985492899045
0.7200944200158119,4.003800346582115
0.7391840810887516,4.277830284015254
-0.19494635285809636,1.514208064380373
-0.3375007966533303,0.6272613061100671
-0.9654622534289956,0.7444478038627996
-0.37016443395987153,0.978000698490969
-0.28901048516854644,0.6756092067749645
-0.09099195618182421,1.1501273269490215
0.39893374033272266,3.5992083036645113
-0.6197595852427185,0.7379052406172133
0.3954060412943363,3.408649734091048
-0.04824999859556556,1.9939530269075112
-0.8392372471280396,0.863768801159553
-0.5066474750638008,0.8818518745338126
-0.3727752510458231,1.2637025167658884
0.23839554516598582,2.735068734538303
0.00678045442327857,1.5293693853841048
-0.13159173727035522,0.8857579917917041
-0.8001970918849111,0.9062599076850157
-0.5476506832055748,0.6663793186608981
-0.7336807269603014,0.9702614220318357
0.9334162082523108,3.6149302663480896
0.23633035784587264,1.7595609631250064
-0.008637875318527222,2.3484591430530086
0.2178196986205876,2.919250722290769
-0.5616916893050075,0.6360663175164883
-0.9597211419604719,0.5270358065778842
0.39234030712395906,1.6887411679140087
0.011321770027279854,1.7029915447352695
-0.6689067077822983,0.7480951439047054
0.4396128011867404,2.6705425316591627
0.0023939604870975018,1.4881352281535907
-0.0277020875364542,2.341460774353208
0.7822385355830193,3.92136382109498
